,ci,gender,name,edad,telefono,grado,estado
3272,1756594970,female,Elizabeth Lopez,17,593990599677,NA,False
3273,1781027911,male,Larry Gomez,20,593990428590,NA,False
3274,1781645519,male,Brian Obrien,20,593990346537,40%,False
3275,1737172340,female,Elizabeth Gordon,22,593990166535,NA,False
3276,1738201107,female,Mary Smith,17,593990044218,NA,False
3277,1710073664,female,Holly Green,15,593990981698,50%,False
3278,1729639275,female,Jennifer Russo,19,593990806661,NA,True
3279,1718871104,female,Lisa Kennedy,20,593990960951,NA,False
3280,1712795844,female,Jacqueline Smith,13,593990306971,40%,False
3281,1736169201,female,Amber Hester,13,593990769105,40%,True
3282,1706177716,female,Kiara Miller,22,593990157736,NA,False
3283,1787883564,male,Eric Bowers,15,593990379381,NA,False
3284,1712752543,male,Brandon Gonzalez,17,593990785085,60%,False
3285,1762907900,male,Shawn Watson,16,593990915154,NA,False
3286,1739376370,female,Terri Wilson,15,593990039001,70%,False
3287,1747281341,female,Kimberly Bowen,14,593990708764,NA,True
3288,1759499309,male,Tony Rodriguez,17,593990167466,40%,False
3289,1717189226,female,Brianna Walters,13,593990371410,40%,False
3290,1741042348,male,Alfred Williams,22,593990499820,NA,False
3291,1764410944,male,Joseph Nelson,20,593990243688,NA,False
3292,1739177762,male,Christopher Love,18,593990570074,60%,False
3293,1776615301,female,Suzanne Roy,16,593990794281,40%,True
3294,1705282613,female,Sara Greer,16,593990914576,40%,False
3295,1765925892,male,Leonard Knight,21,593990947640,NA,False
3296,1775560175,male,Rodney Baker,20,593990055840,100%,True
3297,1789809419,male,Justin Murphy,16,593990276519,NA,False
3298,1747058340,female,Diana Miller,17,593990647866,50%,True
3299,1721582857,male,Jeffery Marks,17,593990253444,70%,False
3300,1721277111,male,Christopher Jones,22,593990350046,40%,True
3301,1752851145,na,James Holmes,21,593990409232,100%,False
3302,1797107611,male,Tyler Randall,21,593990704216,NA,False
3303,1719529124,female,Patricia James DDS,22,593990199904,NA,True
3304,1746047666,male,David Peterson,16,593990393403,40%,True
3305,1725364306,female,Danielle Miller,13,593990967518,NA,True
3306,1797368073,male,Isaiah Pena,15,593990848957,NA,False
3307,1781900570,female,Sabrina Williams,13,593990734773,NA,True
3308,1794364334,female,Patricia Hughes,15,593990794957,60%,True
3309,1799360344,male,Matthew Brown,15,593990999483,100%,False
3310,1768256715,female,Linda Scott,22,593990476181,100%,False
3311,1739758651,male,Robert Richmond,18,593990551939,100%,False
3312,1794216010,female,Kimberly Bruce,19,593990173000,50%,True
3313,1751079794,male,Sergio Lawrence,22,593990463474,NA,True
3314,1755890774,male,Gilbert Walters,18,593990252399,70%,False
3315,1775117878,male,Steven Bowman,16,593990481645,NA,False
3316,1796340021,male,Derek Freeman,16,593990529408,60%,False
3317,1716959983,male,Jeffrey Zimmerman,20,593990636161,40%,False
3318,1730329863,male,Brendan Alvarado,18,593990530579,NA,True
3319,1711385191,male,Steve Ho,21,593990159721,NA,True
3320,1792859825,female,Lisa Alvarado,20,593990083275,100%,False
3321,1773807120,female,Lori Smith,19,593990563594,70%,False
3322,1726264743,male,Charles Davila,18,593990677199,50%,True
3323,1733650794,female,Maria Walters,17,593990448087,NA,False
3324,1728917504,male,David Chambers,19,593990817918,NA,True
3325,1784056661,female,Pamela Bishop,17,593990655888,NA,False
3326,1737619867,male,Nathan Zhang,21,593990054529,NA,False
3327,1751198223,male,Robert Robertson,14,593990713360,NA,True
3328,1705778770,female,Michele Mendez,18,593990907568,NA,True
3329,1716169831,female,Michelle Fernandez,21,593990067904,NA,True
3330,1771754212,female,Cathy Lloyd,20,593990818932,60%,False
3331,1750127102,female,Bonnie Johnson,20,593990488398,NA,True
3332,1787973953,male,Charles Hughes,20,593990918971,100%,True
3333,1761207250,female,Anne Beck,16,593990228625,NA,True
3334,1758454850,male,Michael Johnson,19,593990621297,40%,False
3335,1733770828,male,David Conley,17,593990069249,50%,False
3336,1754333242,male,Wayne Green,17,593990808399,70%,False
3337,1762028100,female,Rachel Skinner,20,593990974055,100%,True
3338,1731794689,male,Mark Williams,21,593990653132,NA,True
3339,1728012110,male,Justin Liu,22,593990279687,70%,False
3340,1767030090,female,Nicole Green,21,593990078256,NA,False
3341,1780609792,male,Michael Woodward,13,593990965943,50%,False
3342,1759756150,female,Rebecca Perez,16,593990593631,50%,False
3343,1757415795,male,Kyle Lin,22,593990852799,NA,False
3344,1778204595,female,Rebecca Johnson,17,593990312911,50%,True
3345,1736181964,male,Ronnie Brown,19,593990862023,NA,False
3346,1792778347,male,William Howard,21,593990726023,70%,False
3347,1718608252,female,Jennifer Williams,21,593990600218,NA,True
3348,1702998027,female,Megan Carter,13,593990455107,NA,False
3349,1753850797,na,David Thomas,20,593990431615,40%,True
3350,1744085011,male,Kenneth Kelley,22,593990712258,40%,False
3351,1789693252,female,Lisa Martin,14,593990365687,NA,False
3352,1721856912,male,Connor Stephens,17,593990316157,40%,False
3353,1791925920,male,William Carter,14,593990292531,100%,False
3354,1749335527,male,David Yang,18,593990065742,NA,False
3355,1746276448,na,Vincent Cox,17,593990214795,NA,True
3356,1727435743,female,Kimberly Thomas,15,593990955901,50%,True
3357,1760096055,female,Valerie Berg,15,593990272757,NA,True
3358,1780131080,male,Ruben White,18,593990620891,NA,False
3359,1737134564,male,Donald Perkins,19,593990989872,NA,True
3360,1737469805,male,Ethan Salazar,14,593990804471,NA,False
3361,1787520405,male,Jesus Jones,14,593990371087,50%,True
3362,1791334594,female,Kari Anderson,22,593990947481,NA,False
3363,1702733429,female,Bethany Leach,17,593990634223,50%,False
3364,1778700012,male,John Wallace,20,593990723670,50%,True
3365,1769302055,male,Nicholas Reynolds,14,593990147318,NA,True
3366,1711708323,female,Caitlin Hernandez,22,593990224516,40%,False
3367,1736642659,female,Courtney Carter,14,593990214478,NA,True
3368,1780829123,female,Jennifer Bush,18,593990099478,NA,False
3369,1795948330,male,Stephen Peterson,15,593990465934,NA,True
3370,1731972508,male,Benjamin Wheeler,19,593990396806,NA,True
3371,1732114967,male,Timothy Daniels,14,593990276753,70%,False
3372,1703850255,female,Ashlee Rivera,20,593990422563,NA,True
3373,1743260744,female,Kathleen Thomas,13,593990814063,NA,True
3374,1749729145,male,Erik Butler,14,593990777740,NA,True
3375,1705561369,male,Cory Cruz,16,593990007308,50%,False
3376,1780943212,female,Tina Smith,14,593990810353,NA,True
3377,1782340415,male,Mark Wheeler,17,593990850826,50%,True
3378,1709367940,female,Maureen Phillips,13,593990272012,NA,False
3379,1772896126,male,Kevin Houston,18,593990421563,70%,False
3380,1795703294,female,Lorraine Smith,18,593990240755,100%,True
3381,1731711307,female,Lisa Fuller,16,593990479147,NA,True
3382,1763839058,female,Madeline Fisher,13,593990843104,70%,False
3383,1781620167,female,Lindsey White,19,593990603686,NA,False
3384,1725446818,female,Karen Mitchell,18,593990553163,100%,False
3385,1777292377,male,Ernest Green,15,593990965629,70%,False
3386,1726424209,male,Robert Butler,20,593990815764,NA,False
3387,1794649236,male,Darrell Lawson,14,593990333807,NA,False
3388,1790056504,male,Calvin Harris,20,593990069788,40%,False
3389,1764257184,male,Jordan Holloway,21,593990870721,NA,False
3390,1713988665,na,Joseph James,18,593990551069,NA,True
3391,1773875712,female,Jennifer Clarke,14,593990190261,100%,True
3392,1700051530,male,Michael Maxwell,22,593990561180,60%,False
3393,1787555159,male,Andrew Barron,17,593990736637,70%,True
3394,1734920765,female,Maria Caldwell,13,593990419005,100%,False
3395,1769571272,female,Jessica Owens,22,593990863892,NA,False
3396,1736858678,female,Michelle Rodriguez,20,593990402642,NA,True
3397,1709806704,male,Joshua Ho,17,593990870208,60%,False
3398,1780843696,male,Riley Mendoza,18,593990839128,NA,True
3399,1799712996,female,Ashley Smith,15,593990696305,NA,True
3400,1727483152,female,Cathy Bradley,22,593990908106,NA,False
3401,1704803608,male,Logan Branch,20,593990166552,50%,True
3402,1783297719,female,Melissa Berg,18,593990826871,70%,True
3403,1709470147,male,Jordan Foster,18,593990324616,NA,False
3404,1728856100,female,Teresa Jordan,13,593990900459,70%,False
3405,1700031256,female,Danielle Carter,22,593990073475,50%,False
3406,1753256443,male,Dr. Kyle Walsh,20,593990962330,NA,True
3407,1766814627,male,Kyle Perez,15,593990701650,NA,True
3408,1788462519,female,Julie Lee,17,593990868876,100%,False
3409,1721283023,female,Stephanie Frost,21,593990382767,50%,False
3410,1781019329,male,Jason Cole II,20,593990486267,60%,False
3411,1733046572,male,Adam Ramirez,21,593990828527,50%,True
3412,1743488127,female,Jasmine Gregory,19,593990939597,40%,True
3413,1745484976,female,Mariah Martinez,18,593990854435,60%,False
3414,1759788704,male,Ronald Jones,18,593990230521,NA,True
3415,1704090452,female,Kelsey Miranda,20,593990938705,NA,True
3416,1744416576,female,Shelley Dennis,17,593990899511,NA,True
3417,1705910749,male,Phillip Garza,20,593990995440,NA,True
3418,1729292559,male,Michael Campbell,17,593990106333,NA,False
3419,1783205913,male,Casey Costa,21,593990207676,70%,False
3420,1710658291,male,Stephen Davis,18,593990403251,NA,True
3421,1794666078,female,Kim Edwards,21,593990651936,NA,False
3422,1750342566,male,Matthew Morgan,21,593990226320,100%,True
3423,1730706049,male,Mr. Donald Nelson,18,593990103927,100%,False
3424,1758771513,male,David Myers,14,593990333373,NA,True
3425,1761942075,female,Kristin Jackson MD,14,593990035387,NA,True
3426,1773693962,male,Omar Compton,15,593990690071,NA,False
3427,1712333593,male,Michael Bruce,19,593990885949,NA,False
3428,1704240205,male,Marcus Thomas,14,593990695446,40%,True
3429,1774283056,na,Lacey Lewis,22,593990775624,NA,True
3430,1711455168,female,Melissa Russo,17,593990057978,50%,True
3431,1758525786,male,Stephen Perez,16,593990014957,NA,False
3432,1796091245,male,Gene Mason,17,593990058038,NA,True
3433,1765655725,male,Larry Brown,16,593990279681,40%,True
3434,1752715161,female,Jill Taylor,21,593990111120,50%,True
3435,1745371259,male,Matthew Hoover,17,593990565133,60%,True
3436,1792499671,male,Donald Gallegos,22,593990106474,NA,True
3437,1760386203,na,Philip Lawson,17,593990418634,100%,True
3438,1717149174,female,Patricia Powell,14,593990190004,50%,True
3439,1711903846,female,Mary Williams,17,593990936637,NA,False
3440,1730148920,male,Gabriel Hoffman,22,593990876750,NA,False
3441,1786827924,na,Suzanne Murray,16,593990320377,70%,False
3442,1766770809,male,Daniel Morris,15,593990254452,40%,False
3443,1709610550,female,Lisa Lawrence,21,593990296867,50%,False
3444,1780417961,male,Lee Rice,19,593990499271,50%,False
3445,1793765495,male,Russell Rogers,22,593990361004,100%,True
3446,1742785502,na,Faith Dean,14,593990408521,NA,False
3447,1734601126,female,Jennifer Lopez,17,593990407214,40%,False
3448,1789146724,female,Darlene May,21,593990714355,60%,False
3449,1767074237,male,Michael Lindsey,15,593990194301,NA,False
3450,1740956037,female,Jacqueline Williams,19,593990679377,70%,False
3451,1716339921,male,Jonathan Harding,20,593990351067,NA,True
3452,1752786063,female,Amy Marshall,18,593990062847,60%,True
3453,1723395674,male,William Navarro,18,593990715793,70%,False
3454,1792776013,na,Stacy Jones,18,593990933737,NA,True
3455,1733319059,male,Andrew Bradford,13,593990812848,60%,True
3456,1738160480,male,David Patterson,16,593990582714,50%,False
3457,1730870074,male,Scott Fox,19,593990151593,70%,False
3458,1782042241,male,Eric Morgan,14,593990124397,NA,True
3459,1739563933,male,Joseph Long,20,593990289616,40%,False
3460,1778379951,male,James Evans,18,593990861252,70%,False
3461,1751595040,male,Patrick Kirby,16,593990598143,70%,True
3462,1700456781,male,Lonnie Archer,15,593990007371,NA,False
3463,1709012174,female,Haley Hutchinson,21,593990551443,NA,False
3464,1742149862,female,Sabrina Cox,17,593990628592,60%,False
3465,1747220362,male,Aaron Matthews,17,593990118552,NA,True
3466,1799873026,male,Travis Holder,22,593990415743,NA,True
3467,1753677343,female,Karen Ramirez,19,593990168579,NA,True
3468,1721434792,male,Franklin Jones,15,593990084888,NA,True
3469,1775938382,na,Henry Murphy,19,593990203652,60%,False
3470,1700037029,female,Kathy Jimenez,21,593990974274,100%,False
3471,1710194327,male,Christian Guerrero,16,593990407175,100%,False
3472,1732277829,female,Amy Brown,16,593990417844,60%,True
3473,1740427376,female,Kimberly Mccullough,19,593990096263,60%,True
3474,1737781446,female,Bethany Long,18,593990135661,NA,True
3475,1713612381,male,Christian West,19,593990403308,70%,False
3476,1775683939,female,Tracey Wong,13,593990925186,NA,False
3477,1778956575,male,Eric Johnson,14,593990751250,100%,False
3478,1724641903,female,Tonya Jackson,13,593990739767,NA,True
3479,1752359587,male,David Lloyd,14,593990307880,NA,False
3480,1766921243,female,Michelle Lopez,13,593990934414,50%,True
3481,1777599174,female,Maureen Stewart,19,593990545607,60%,True
3482,1724090730,male,Brett Wilson,21,593990386242,NA,True
3483,1787611367,female,Lisa Hill,21,593990313399,100%,False
3484,1735882825,female,Lisa Moran,13,593990183141,NA,False
3485,1746175777,male,William Stewart,21,593990636401,NA,True
3486,1780437819,na,Michael Williams,17,593990992733,60%,True
3487,1787757737,na,Taylor Jackson,16,593990712994,NA,True
3488,1775698827,female,Susan Long,20,593990993415,40%,False
3489,1711276459,female,Julie Mitchell,14,593990523681,NA,True
3490,1739610140,female,Tammy Richardson,21,593990310800,70%,False
3491,1710043195,na,Lauren Todd,15,593990984336,50%,True
3492,1708576579,female,Linda Green,15,593990760304,NA,False
3493,1780981898,female,Julie Moss,14,593990487566,60%,True
3494,1755365491,male,Kevin Valencia,15,593990463672,60%,False
3495,1742946560,female,Ashley Baker,16,593990003332,NA,True
3496,1705315203,male,Cole Miller,19,593990192254,70%,False
3497,1769130434,female,Andrea Pitts,22,593990891383,NA,False
3498,1784839601,female,Mrs. Kathleen Harris,16,593990489402,50%,False
3499,1758616810,male,Vincent Webb,19,593990335565,60%,True
3500,1731689226,male,Justin Rosales,22,593990060820,NA,True
3501,1762666900,female,Michelle Williams,16,593990200806,NA,True
3502,1792858434,female,Joyce Pierce PhD,21,593990402595,50%,False
3503,1779799313,male,Anthony Hoffman,15,593990585171,NA,True
3504,1757920351,male,Leon Shaw MD,21,593990187923,NA,False
3505,1732736238,female,Lori Cole,21,593990182828,70%,False
3506,1706067270,male,Michael Taylor,13,593990990508,NA,True
3507,1794848371,female,Linda Anthony,18,593990030140,NA,True
3508,1762953433,male,Travis Hill,19,593990926509,40%,False
3509,1774591068,female,Gina Thomas,21,593990253012,50%,False
3510,1785113265,male,Jesse Jensen,20,593990878438,100%,True
3511,1776129467,male,Mark Nelson,14,593990362863,70%,False
3512,1719334586,male,Vincent Garcia,19,593990347936,60%,True
3513,1718951630,female,Wendy Morgan,21,593990001963,100%,False
3514,1794385298,male,Brent Burgess,15,593990362853,NA,True
3515,1724008105,female,Leslie Brown,17,593990404425,70%,True
3516,1794501133,female,Jacqueline Jackson,16,593990606838,60%,False
3517,1747039029,female,Angela Powers,18,593990316940,NA,True
3518,1748573031,female,Nicole Hamilton,14,593990806383,40%,False
3519,1712567606,male,Kenneth Knight,14,593990724636,NA,False
3520,1716655483,female,Beth Perez,16,593990503128,NA,False
3521,1726692639,female,Amber Harrell,22,593990742646,100%,False
3522,1741375584,female,Brandy Wilcox,19,593990308391,100%,True
3523,1742614862,na,Briana Larson,19,593990927984,NA,True
3524,1777997556,female,Diane Lowery,17,593990975983,NA,False
3525,1755784160,female,Hannah Little,19,593990019865,NA,False
3526,1784788772,na,Michael Rogers,18,593990764040,100%,False
3527,1726944947,male,Brett Jackson,19,593990951351,NA,True
3528,1734359303,female,Cynthia Gonzales,13,593990083729,70%,False
3529,1785484374,male,Ronnie Weaver,15,593990495122,NA,True
3530,1707998167,female,Brooke Espinoza,17,593990064457,NA,False
3531,1766372157,female,Nicole Chavez,20,593990590881,NA,False
3532,1796221450,female,Lisa Noble,22,593990404993,70%,True
3533,1729944163,female,Cindy Keith,17,593990515073,NA,False
3534,1708845562,female,Tammy Gonzalez,15,593990814954,NA,False
3535,1750725208,male,John Gomez,17,593990531115,NA,False
3536,1722028622,male,James Wise,19,593990147988,100%,True
3537,1720877112,female,Jordan Brown,22,593990689746,100%,False
3538,1770583347,male,Gregory Duran,17,593990515850,50%,True
3539,1718051669,female,Briana Garza,19,593990247672,70%,False
3540,1787836567,male,James Walsh,20,593990148072,70%,True
3541,1740114537,male,Kenneth Flores,16,593990185088,50%,True
3542,1727769784,female,Kristin Dodson,14,593990824018,70%,True
3543,1727675656,female,Erica Baker,17,593990932430,NA,True
3544,1790984095,female,Cynthia Peterson,21,593990674432,70%,True
3545,1742991027,female,Brenda Aguilar,17,593990986326,60%,True
3546,1739322279,female,Monique Patel,21,593990862101,70%,True
3547,1759805669,female,Jessica Bennett,17,593990356442,NA,True
